EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1106776,WELD CO.,PLATTEVILLE ARPT,06/06/2023,1638,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,181743,C,123,BOU,0,0,Law Enforcement, ,0.01,20,3,SSE,3,SSE,PLATTEVILLE ARPT,06/06/2023,1639,40.18,-104.73,40.18,-104.73,"A tornado touched down in an open field.  No damage was observed.","Thunderstorms produced hail up to quarter size in parts of Arapahoe and Douglas counties.  Also a brief landspout was observed in Weld County.",11
1115324,PUEBLO CO.,PUEBLO WEST,06/06/2023,1707,Flash Flood, , ,0,0,0,0,CO,MST-7, ,182811,C,101,PUB,0,0,NWS Employee,Heavy Rain, , ,1,SE,1,SE,PUEBLO WEST,06/06/2023,2007,38.3,-104.74,38.3004,-104.7393,"Widespread running water behind NWS employees house and on street in front of employees house.","The beginning of a very wet month began with flash flooding and a few severe weather reports in early June. There was a closed low pressure located over California bringing Pacific based moisture over southern Colorado.",12
1115326,EL PASO CO.,BLACK FOREST,06/07/2023,1311,Heavy Rain, , ,0,0,0,0,CO,MST-7, ,182811,C,41,PUB,0,0,Trained Spotter, , , ,2,N,2,N,BLACK FOREST,06/07/2023,1312,39.05,-104.7,39.05,-104.7,"There was .79 inches of rain that fell.","The beginning of a very wet month began with flash flooding and a few severe weather reports in early June. There was a closed low pressure located over California bringing Pacific based moisture over southern Colorado.",13
1115327,EL PASO CO.,PETERSON AFB,06/08/2023,1555,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182811,C,41,PUB,0,0,Trained Spotter, , , ,3,NW,3,NW,PETERSON AFB,06/08/2023,1556,38.86,-104.75,38.86,-104.75,"Trained spotter reported.","The beginning of a very wet month began with flash flooding and a few severe weather reports in early June. There was a closed low pressure located over California bringing Pacific based moisture over southern Colorado.",14
1108964,ADAMS CO.,AURORA,06/08/2023,2001,Thunderstorm Wind,59.00, ,0,0,0,0,CO,MST-7,MG,182014,C,1,BOU,0,0,Mesonet, , , ,4,ENE,4,ENE,AURORA,06/08/2023,2001,39.76,-104.78,39.76,-104.78,"","An isolated thunderstorm produced a peak wind gust to 68 mph.",15
1115331,PROWERS CO.,LAMAR ARPT,06/09/2023,1700,Thunderstorm Wind,51.00, ,0,0,0,0,CO,MST-7,MG,182811,C,99,PUB,0,0,ASOS, , , ,1,NW,1,NW,LAMAR ARPT,06/09/2023,1701,38.08,-102.69,38.08,-102.69,"From the Lamar Airport.","The beginning of a very wet month began with flash flooding and a few severe weather reports in early June. There was a closed low pressure located over California bringing Pacific based moisture over southern Colorado.",16
1114178,CHEYENNE CO.,KIT CARSON,06/09/2023,1745,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182692,C,17,GLD,0,0,Public, , , ,6,ENE,6,ENE,KIT CARSON,06/09/2023,1745,38.79,-102.67,38.79,-102.67,"The hail may have been larger in size.  The heavy rainfall made size estimation difficult while driving.","During the evening strong to low end severe thunderstorms moved across East Central Colorado.  The largest hail reported was quarter size near Kit Carson.",17
1114179,YUMA CO.,YUMA,06/09/2023,1811,Hail,0.75, ,0,0,0,0,CO,MST-7, ,182692,C,125,GLD,0,0,Social Media, , , ,0,N,0,N,YUMA,06/09/2023,1811,40.12,-102.72,40.12,-102.72,"","During the evening strong to low end severe thunderstorms moved across East Central Colorado.  The largest hail reported was quarter size near Kit Carson.",18
1115340,EL PASO CO.,BLACK FOREST,06/10/2023,1115,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182812,C,41,PUB,0,0,Public, , , ,5,W,5,W,BLACK FOREST,06/10/2023,1116,39.03,-104.79,39.03,-104.79,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",19
1115341,EL PASO CO.,(AFF)USAF ACDMY COLO,06/10/2023,1200,Hail,1.50, ,0,0,0,0,CO,MST-7, ,182812,C,41,PUB,0,0,Public, , , ,1,NNE,1,NNE,(AFF)USAF ACDMY COLO,06/10/2023,1201,39,-104.86,39,-104.86,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",20
1115343,EL PASO CO.,FT CARSON,06/10/2023,1310,Hail,1.25, ,0,0,0,0,CO,MST-7, ,182812,C,41,PUB,0,0,Public, , , ,1,S,1,S,FT CARSON,06/10/2023,1311,38.72,-104.78,38.72,-104.78,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",21
1115342,EL PASO CO.,FT CARSON,06/10/2023,1310,Hail,1.25, ,0,0,0,0,CO,MST-7, ,182812,C,41,PUB,0,0,Public, , , ,6,SW,6,SW,FT CARSON,06/10/2023,1311,38.66,-104.85,38.66,-104.85,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",22
1115346,EL PASO CO.,FOUNTAIN,06/10/2023,1331,Hail,1.25, ,0,0,0,0,CO,MST-7, ,182812,C,41,PUB,0,0,Public, , , ,2,SSE,2,SSE,FOUNTAIN,06/10/2023,1332,38.65,-104.69,38.65,-104.69,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",23
1115347,CROWLEY CO.,OLNEY SPGS,06/10/2023,1622,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182812,C,25,PUB,0,0,Trained Spotter, , , ,2,NE,2,NE,OLNEY SPGS,06/10/2023,1623,38.19,-103.93,38.19,-103.93,"Trained spotter reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",24
1107550,YUMA CO.,ABARR,06/10/2023,1825,Hail,0.75, ,0,0,0,0,CO,MST-7, ,181855,C,125,GLD,0,0,Trained Spotter, , , ,1,ESE,1,ESE,ABARR,06/10/2023,1825,39.8451,-102.7016,39.8451,-102.7016,"Hail up to pennies in size reported at location.","On the evening of June 10th, a broken line of thunderstorms developed along the Front Range of the Rocky Mountains and moved into East-Central Colorado. A severe thunderstorm occurred within this line and produced wind gusts up to 61 mph and hail up to pennies in size.",25
1107549,YUMA CO.,WRAY MUNI ARPT,06/10/2023,1840,Thunderstorm Wind,53.00, ,0,0,0,0,CO,MST-7,MG,181855,C,125,GLD,0,0,AWOS, , , ,1,W,1,W,WRAY MUNI ARPT,06/10/2023,1840,40.1,-102.25,40.1,-102.25,"The K2V5 AWOS station reported a 61 mph thunderstorm wind gust at its location.","On the evening of June 10th, a broken line of thunderstorms developed along the Front Range of the Rocky Mountains and moved into East-Central Colorado. A severe thunderstorm occurred within this line and produced wind gusts up to 61 mph and hail up to pennies in size.",26
1115348,HUERFANO CO.,LA VETA,06/11/2023,1226,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182812,C,55,PUB,0,0,Public, , , ,9,ESE,9,ESE,LA VETA,06/11/2023,1227,37.46,-104.86,37.46,-104.86,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",27
1115350,LAS ANIMAS CO.,AGUILAR,06/11/2023,1311,Hail,1.25, ,0,0,0,0,CO,MST-7, ,182812,C,71,PUB,0,0,Trained Spotter, , , ,5,N,5,N,AGUILAR,06/11/2023,1312,37.47,-104.65,37.47,-104.65,"Trained spotter reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",28
1106777,DOUGLAS CO.,HIGHLANDS RANCH,06/11/2023,1402,Hail,1.50, ,0,0,0,0,CO,MST-7, ,181744,C,35,BOU,0,0,Public, , , ,2,SSE,2,SSE,HIGHLANDS RANCH,06/11/2023,1402,39.52,-104.96,39.52,-104.96,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",29
1115351,LAS ANIMAS CO.,(TAD)TRINIDAD ARPT,06/11/2023,1403,Hail,1.00, ,0,0,0,0,CO,MST-7, ,182812,C,71,PUB,0,0,Trained Spotter, , , ,3,NE,3,NE,(TAD)TRINIDAD ARPT,06/11/2023,1404,37.29,-104.31,37.29,-104.31,"Trained spotter reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",30
1115352,LAS ANIMAS CO.,MODEL,06/11/2023,1420,Hail,2.00, ,0,0,0,0,CO,MST-7, ,182812,C,71,PUB,0,0,Public, , , ,1,N,1,N,MODEL,06/11/2023,1421,37.37,-104.25,37.37,-104.25,"Public reported.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",31
1106827,LARIMER CO.,RUSTIC,06/11/2023,1430,Flash Flood, , ,0,0,5000,0,CO,MST-7, ,181744,C,69,BOU,0,0,County Official,Heavy Rain, , ,3,W,3,W,RUSTIC,06/11/2023,1530,40.7004,-105.6204,40.6995,-105.6204,"Heavy rain produced flooding along Sheep Creek which briefly blocked the roadway. Damage to the road was minor.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",32
1106830,LARIMER CO.,RUSTIC,06/11/2023,1530,Flash Flood, , ,0,0,5000,0,CO,MST-7, ,181744,C,69,BOU,0,0,County Official,Heavy Rain / Burn Area, , ,1,W,1,W,RUSTIC,06/11/2023,1630,40.7,-105.5801,40.6998,-105.58,"Localized flooding was observed along Rustic Road, which blocked the access to one residence.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",33
1115353,LAS ANIMAS CO.,TOBE,06/11/2023,1539,Hail,1.25, ,0,0,0,0,CO,MST-7, ,182812,C,71,PUB,0,0,Storm Chaser, , , ,4,WSW,4,WSW,TOBE,06/11/2023,1540,37.19,-103.69,37.19,-103.69,"Reported by storm chasers.","Yet another closed low pressure center formed over southern California advecting Pacific based moisture towards southern Colorado. There was a record 2 day amount of rain that fell at the City of Colorado Springs Airport. There was also a single day amount over 5 inches reported in El Paso County. Reports of flash flooding burdened El Paso, Pueblo, and Fremont Counties.",34
1106778,ELBERT CO.,KIOWA,06/11/2023,1628,Hail,0.88, ,0,0,0,0,CO,MST-7, ,181744,C,39,BOU,0,0,Trained Spotter, , , ,7,N,7,N,KIOWA,06/11/2023,1628,39.45,-104.46,39.45,-104.46,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",35
1106834,LARIMER CO.,DRAKES,06/11/2023,1732,Flash Flood, , ,0,0,50000,0,CO,MST-7, ,181744,C,69,BOU,0,0,Public,Heavy Rain, , ,0,N,1,ENE,FT COLLINS,06/11/2023,1913,40.55,-105.08,40.582,-105.0705,"Heavy rainfall caused flooding and flash flooding in and around Fort Collins.  The worst areas were south and southeast of Fort Collins towards Timnath.  Locations in these areas received from 3 to 5 inches of rain.   Widespread street flooding with road closures were reported.  Numerous vehicles were stranded in standing water in excess of 6 inches in depth.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",36
1113702,WELD CO.,WINDSOR,06/11/2023,1849,Flash Flood, , ,0,0,50000,0,CO,MST-7, ,181744,C,123,BOU,0,0,Public,Heavy Rain, , ,6,WNW,2,W,JOHNSTOWN,06/11/2023,2130,40.5046,-104.9746,40.3285,-104.8958,"Heavy produced flash flooding in and around Milliken to west of Windsor.  Storm totals in these areas ranged from 2.5 to 5.0 inches.  Several road closures were in place due to standing water.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",37
1106783,WELD CO.,JOHNSTOWN,06/11/2023,1856,Hail,1.00, ,0,0,0,0,CO,MST-7, ,181744,C,123,BOU,0,0,Public, , , ,2,NW,2,NW,JOHNSTOWN,06/11/2023,1856,40.35,-104.87,40.35,-104.87,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",38
1106780,ELBERT CO.,MATHESON,06/11/2023,2010,Hail,1.00, ,0,0,0,0,CO,MST-7, ,181744,C,39,BOU,0,0,Trained Spotter, , , ,10,E,10,E,MATHESON,06/11/2023,2010,39.18,-103.8,39.18,-103.8,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",39
1106779,ELBERT CO.,MATHESON,06/11/2023,2014,Hail,1.50, ,0,0,0,0,CO,MST-7, ,181744,C,39,BOU,0,0,Trained Spotter, , , ,8,ENE,8,ENE,MATHESON,06/11/2023,2014,39.22,-103.84,39.22,-103.84,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",40
1106781,ELBERT CO.,MATHESON,06/11/2023,2030,Hail,1.00, ,0,0,0,0,CO,MST-7, ,181744,C,39,BOU,0,0,Trained Spotter, , , ,9,ENE,9,ENE,MATHESON,06/11/2023,2030,39.23,-103.83,39.23,-103.83,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",41
1106782,LINCOLN CO.,LIMON,06/11/2023,2130,Hail,1.00, ,0,0,0,0,CO,MST-7, ,181744,C,73,BOU,0,0,Trained Spotter, , , ,4,S,4,S,LIMON,06/11/2023,2130,39.21,-103.69,39.21,-103.69,"","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",42
1113704,ELBERT CO.,MATHESON,06/11/2023,2200,Flash Flood, , ,0,0,50000,0,CO,MST-7, ,181744,C,39,BOU,0,0,Law Enforcement,Heavy Rain, , ,15,ESE,5,SW,CEDAR PT,06/12/2023,100,39.12,-103.7127,39.2904,-103.964,"Flash flooding washed out or damaged several county roads north of CO-86 and west of Interstate 70.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",43
1113703,LINCOLN CO.,GENOA,06/11/2023,2200,Flash Flood, , ,0,0,50000,0,CO,MST-7, ,181744,C,73,BOU,0,0,Law Enforcement,Heavy Rain, , ,2,SSW,9,NNW,(LIC)LIMON ARPT,06/12/2023,200,39.25,-103.51,39.3989,-103.7127,"Local law enforcement reported thunderstorms with torrential rain and hail. Storm totals around Limon and Hugo ranged from 2.4 to 3.7 inches.  The hail piled up several inches deep along highways 24 and 71, stranding vehicles.  Floodwaters up to 2 feet deep were observe running across a roadway 3 miles south of Limon.","Very heavy rain occurred across some areas of northeast Colorado from June 11th until the early hours of June 12th with flash flooding in some areas.  The worst areas were south and southeast of Fort Collins towards Timnath and Windsor and in the Milliken area.  Locations in these areas received from 3.0 to  5.5 inches of rain.  Another area was located in and near Limon where significant flash flooding occurred along with a few water rescues.  Several roads were closed due to flash flooding north of CO-86 and west of I-70. Rainfall amounts in the these areas ranged from 2.4 to 3.7 inches. Severe thunderstorms produced large hail, from quarter to ping pong ball size.  The hail piled anywhere from 4 to 8 inches deep along roads and highways in Elbert and Lincoln counties.",44
